CUST_ID|CUST_FIRST_NAME|CUST_LAST_NAME|CUST_GENDER|CUST_YEAR_OF_BIRTH|CUST_MARITAL_STATUS|CUST_STREET_ADDRESS|CUST_POSTAL_CODE|CUST_CITY|CUST_CITY_ID|CUST_STATE_PROVINCE|CUST_STATE_PROVINCE_ID|COUNTRY_ID|CUST_MAIN_PHONE_NUMBER|CUST_INCOME_LEVEL|CUST_CREDIT_LIMIT|CUST_EMAIL|CUST_TOTAL|CUST_TOTAL_ID|CUST_SRC_ID|CUST_EFF_FROM|CUST_EFF_TO|CUST_VALID
17448|Abel|Walsh|M|1943|married|67 East McHenry Avenue|83786|Nagoya|51971|Aichi|52543|52782|386-104-2423|B: 30,000 - 49,999|5000|Walsh@company.com|Customer total|52772||01/01/98||A
21004|Abel|Walsh|M|1923||77 Boyd Avenue|52773|Santos|52293|Sao Paulo|52735|52775|516-101-9098|B: 30,000 - 49,999|1500|Walsh@company.com|Customer total|52772||01/01/98||I
24560|Abel|Walsh|M|1928|single|77 North Pacific Avenue|37400|Yokohama|52526|Kanagawa|52634|52782|678-520-3884|B: 30,000 - 49,999|5000|Walsh@company.com|Customer total|52772||01/01/98||A
28115|Abel|Walsh|M|1927|married|87 West Corson Avenue|64410|Zoetermeer|52531|Zuid-Holland|52771|52770|128-509-9335|B: 30,000 - 49,999|7000|Walsh@company.com|Customer total|52772||01/01/98||I
31670|Abel|Walsh|M|1957||97 Sacramento Avenue|80563|Diemen|51387|Noord-Holland|52683|52770|699-233-7349|B: 30,000 - 49,999|1500|Walsh@company.com|Customer total|52772||01/01/98||I
35226|Abel|Walsh|M|1976|single|97 South Genesee Avenue|81402|Lelystad|51793|Flevopolder|52599|52770|684-667-4819|B: 30,000 - 49,999|3000|Walsh@company.com|Customer total|52772||01/01/98||I
37894|Abigail|Grimes|M|1974||107 West 3rd Avenue|51291|Geleen|51577|Limburg|52646|52770|670-613-8694|G: 130,000 - 149,999|7000|Grimes@company.com|Customer total|52772||01/01/98||I
41449|Abigail|Grimes|M|1967|single|117 Mcintosh Avenue|32099|Clifden|51331|Galway|52608|52772|617-269-4886|G: 130,000 - 149,999|9000|Grimes@company.com|Customer total|52772||01/01/98||I
45004|Abigail|Grimes|M|1951|married|117 South Bradford Avenue|44341|Redbridge|52160|England - Greater London|52589|52789|390-133-4233|G: 130,000 - 149,999|1500|Grimes@company.com|Customer total|52772||01/01/98||I
7681|Abigail|Grimes|M|1944|married|17 Sagadahoc Court|72513|Manchester|51896|England - Greater Manchester|52590|52789|108-269-9166|G: 130,000 - 149,999|3000|Grimes@company.com|Customer total|52772||01/01/98||A
43236|Abigail|Grimes|M|1968||17 South Geneva Court|38293|Zaandam|52527|Noord-Holland|52683|52770|348-133-3197|G: 130,000 - 149,999|7000|Grimes@company.com|Customer total|52772||01/01/98||I
48783|Abigail|Grimes|M|1984|single|27 West Toa Alta Boulevard|54930|Shah Alam|52307|Selangor|52738|52769|561-207-9052|G: 130,000 - 149,999|9000|Grimes@company.com|Customer total|52772||01/01/98||I
2339|Abigail|Grimes|M|1944|married|37 East Kanabec Street|42058|Niteroi|51984|Rio de Janeiro|52713|52775|583-379-6038|G: 130,000 - 149,999|3000|Grimes@company.com|Customer total|52772||01/01/98||I
5894|Abigail|Grimes|M|1949||47 3rd Road|40576|Wageningen|52492|Gelderland|52610|52770|307-236-8072|G: 130,000 - 149,999|9000|Grimes@company.com|Customer total|52772||01/01/98||I
9449|Abigail|Grimes|M|1975|single|47 North Mcintosh Road|89484|Bristol|51219|England - Avon|52588|52789|463-194-5387|G: 130,000 - 149,999|9000|Grimes@company.com|Customer total|52772||01/01/98||I
13005|Abigail|Grimes|M|1973|married|57 West Bradford Drive|34077|Schimmert|52297|Limburg|52646|52770|233-613-2493|G: 130,000 - 149,999|1500|Grimes@company.com|Customer total|52772||01/01/98||I
16561|Abigail|Grimes|M|1943||67 Packard Avenue|53574|Almere|51057|Flevopolder|52599|52770|487-269-2253|G: 130,000 - 149,999|9000|Grimes@company.com|Customer total|52772||01/01/98||I
20116|Abigail|Grimes|M|1947|single|67 South Coshocton Avenue|63488|Sydney|52334|New South Wales|52680|52774|298-133-8666|G: 130,000 - 149,999|11000|Grimes@company.com|Customer total|52772||01/01/98||I
23672|Abigail|Grimes|M|1965|married|77 West Sagadahoc Avenue|72620|Enkhuizen|51452|Noord-Holland|52683|52770|568-207-4643|G: 130,000 - 149,999|1500|Grimes@company.com|Customer total|52772||01/01/98||I
27227|Abigail|Grimes|M|1950||87 East Geneva Avenue|76836|Amersfoort|51062|Utrecht|52750|52770|132-379-3159|G: 130,000 - 149,999|7000|Grimes@company.com|Customer total|52772||01/01/98||I
30782|Abigail|Grimes|M|1971|single|87 South Toa Alta Avenue|37400|Yokohama|52526|Kanagawa|52634|52782|330-236-5302|G: 130,000 - 149,999|9000|Grimes@company.com|Customer total|52772||01/01/98||A
34339|Abigail|Grimes|M|1953|married|97 North Kanabec Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|624-194-9281|G: 130,000 - 149,999|1500|Grimes@company.com|Customer total|52772||01/01/98||I
37005|Abigail|Husky|M|1947|married|107 East Bradford Avenue|33529|Londrina|51804|Parana|52698|52775|608-236-4268|G: 130,000 - 149,999|3000|Husky@company.com|Customer total|52772||01/01/98||I
40560|Abigail|Husky|M|1962||107 South Packard Avenue|69987|Blumenau|51201|Santa Catarina|52734|52775|668-194-9928|G: 130,000 - 149,999|7000|Husky@company.com|Customer total|52772||01/01/98||I
44115|Abigail|Husky|M|1981|single|117 North Coshocton Avenue|81052|Delft|51383|Zuid-Holland|52771|52770|380-613-8241|G: 130,000 - 149,999|9000|Husky@company.com|Customer total|52772||01/01/98||I
34348|Abigail|Husky|M|1954|married|17 North Kanabec Court|76486|Buenos Aires|51223|Buenos Aires|52566|52773|109-613-9345|G: 130,000 - 149,999|1500|Husky@company.com|Customer total|52772||01/01/98||I
47894|Abigail|Husky|M|1960||27 West 3rd Boulevard|78769|Wroclaw|52517|Wroclaw|52767|52786|101-269-7110|G: 130,000 - 149,999|7000|Husky@company.com|Customer total|52772||01/01/98||I
1450|Abigail|Husky|M|1945|single|37 Mcintosh Street|90285|Hyderabad|51673|Andhra Pradesh|52547|52771|677-133-4062|G: 130,000 - 149,999|11000|Husky@company.com|Customer total|52772||01/01/98||I
5005|Abigail|Husky|M|1979|married|37 South Bradford Street|54930|Shah Alam|52307|Selangor|52738|52769|265-207-5108|G: 130,000 - 149,999|1500|Husky@company.com|Customer total|52772||01/01/98||A
8560|Abigail|Husky|M|1980||47 West Packard Road|68054|Krakow|51737|Krakow|52638|52786|170-379-7858|G: 130,000 - 149,999|7000|Husky@company.com|Customer total|52772||01/01/98||I
12117|Abigail|Husky|M|1945|single|57 East Coshocton Drive|69812|Merton|51911|England - Greater London|52589|52789|332-236-4447|G: 130,000 - 149,999|11000|Husky@company.com|Customer total|52772||01/01/98||I
15672|Abigail|Husky|M|1956|married|57 South Sagadahoc Drive|31246|Tijnje|52368|Friesland|52600|52770|551-194-8835|G: 130,000 - 149,999|1500|Husky@company.com|Customer total|52772||01/01/98||I
19227|Abigail|Husky|M|1941||67 North Geneva Avenue|46981|Den Haag The Hague|51385|Zuid-Holland|52771|52770|187-613-7403|G: 130,000 - 149,999|9000|Husky@company.com|Customer total|52772||01/01/98||I
48792|Abigail|Husky|M|1959|single|7 South Toa Alta Circle|51527|Altrincham|51061|England - Greater Manchester|52590|52789|405-194-9055|G: 130,000 - 149,999|9000|Husky@company.com|Customer total|52772||01/01/98||I
22782|Abigail|Husky|M|1946|single|77 East Toa Alta Avenue|85965|Amstelveen|51063|Utrecht|52750|52770|446-269-2415|G: 130,000 - 149,999|11000|Husky@company.com|Customer total|52772||01/01/98||I
26338|Abigail|Husky|M|1948|married|87 Kanabec Avenue|80601|Sao Jose dos Campos|52294|Sao Paulo|52735|52775|122-133-8393|G: 130,000 - 149,999|3000|Husky@company.com|Customer total|52772||01/01/98||I
29894|Abigail|Husky|M|1943||87 South 3rd Avenue|40125|Katowice|51720|Katowice|52635|52786|383-207-2601|G: 130,000 - 149,999|9000|Husky@company.com|Customer total|52772||01/01/98||I
33449|Abigail|Husky|M|1948|single|97 West Mcintosh Avenue|55857|Pune|52114|Maharashtra|52660|52771|400-379-3430|G: 130,000 - 149,999|11000|Husky@company.com|Customer total|52772||01/01/98||I
36116|Abigail|Kessel|M|1948|single|107 Coshocton Avenue|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|609-207-9951|G: 130,000 - 149,999|11000|Kessel@company.com|Customer total|52772||01/01/98||I
39671|Abigail|Kessel|M|1982|married|107 North Sagadahoc Avenue|55857|Pune|52114|Maharashtra|52660|52771|574-379-2372|G: 130,000 - 149,999|1500|Kessel@company.com|Customer total|52772||01/01/98||I
43227|Abigail|Kessel|M|1957||117 West Geneva Avenue|59200|Diss|51390|England - Norfolk|52591|52789|338-236-6193|G: 130,000 - 149,999|7000|Kessel@company.com|Customer total|52772||01/01/98||I
25459|Abigail|Kessel|M|1947|single|17 West Mcintosh Court|91213|Secunderabad|52303|Andhra Pradesh|52547|52771|317-236-5172|G: 130,000 - 149,999|11000|Kessel@company.com|Customer total|52772||01/01/98||I
47005|Abigail|Kessel|M|1951|married|27 East Bradford Boulevard|51527|Altrincham|51061|England - Greater Manchester|52590|52789|481-194-2262|G: 130,000 - 149,999|1500|Kessel@company.com|Customer total|52772||01/01/98||I
50560|Abigail|Kessel|M|1970||27 South Packard Boulevard|37842|Stockport|52327|England - Greater Manchester|52590|52789|644-613-7359|G: 130,000 - 149,999|7000|Kessel@company.com|Customer total|52772||01/01/98||I
4116|Abigail|Kessel|M|1961|single|37 North Coshocton Street|78247|Velp|52438|Gelderland|52610|52770|189-269-2453|G: 130,000 - 149,999|9000|Kessel@company.com|Customer total|52772||01/01/98||A
7672|Abigail|Kessel|M|1972|married|47 East Sagadahoc Road|90285|Hyderabad|51673|Andhra Pradesh|52547|52771|664-133-3881|G: 130,000 - 149,999|1500|Kessel@company.com|Customer total|52772||01/01/98||I
11227|Abigail|Kessel|M|1966||57 Geneva Drive|45142|Delhi|51384|Delhi|52578|52771|431-207-9962|G: 130,000 - 149,999|7000|Kessel@company.com|Customer total|52772||01/01/98||I
14783|Abigail|Kessel|M|1983|single|57 North Toa Alta Drive|68054|Krakow|51737|Krakow|52638|52786|504-379-9651|G: 130,000 - 149,999|9000|Kessel@company.com|Customer total|52772||01/01/98||I
18338|Abigail|Kessel|M|1952|married|67 West Kanabec Avenue|38878|Hilversum|51662|Noord-Holland|52683|52770|350-236-9902|G: 130,000 - 149,999|1500|Kessel@company.com|Customer total|52772||01/01/98||I
1|Abigail|Kessel|M|1946||7 South 3rd Circle|30828|Downham Market|51396|England - Norfolk|52591|52789|127-379-8954|G: 130,000 - 149,999|9000|Kessel@company.com|Customer total|52772||01/01/98||I
21893|Abigail|Kessel|M|1955||77 East 3rd Avenue|61905|Veldhoven|52437|Noord-Brabant|52682|52770|324-194-3448|G: 130,000 - 149,999|7000|Kessel@company.com|Customer total|52772||01/01/98||I
25450|Abigail|Kessel|M|1950|single|77 South Mcintosh Avenue|79570|Dun Laoghaire|51401|Dublin|52580|52772|196-613-9799|G: 130,000 - 149,999|9000|Kessel@company.com|Customer total|52772||01/01/98||I
29005|Abigail|Kessel|M|1947|married|87 North Bradford Avenue|85268|Wellington|52503|Wellington|52766|52785|695-269-5495|G: 130,000 - 149,999|3000|Kessel@company.com|Customer total|52772||01/01/98||I
32560|Abigail|Kessel|M|1952||97 East Packard Avenue|68404|Wekerom|52502|Gelderland|52610|52770|645-133-1892|G: 130,000 - 149,999|7000|Kessel@company.com|Customer total|52772||01/01/98||I
38783|Abigail|Ruddy|M|1963|single|107 West Toa Alta Avenue|41579|Enschede|51453|Overijssel|52692|52770|530-133-5770|G: 130,000 - 149,999|9000|Ruddy@company.com|Customer total|52772||01/01/98||I
42338|Abigail|Ruddy|M|1969|married|117 East Kanabec Avenue|49682|Waddinxveen|52490|Zuid-Holland|52771|52770|381-207-3944|G: 130,000 - 149,999|1500|Ruddy@company.com|Customer total|52772||01/01/98||I
16570|Abigail|Ruddy|M|1958||17 East Packard Court|39245|Brisbane|51218|Queensland|52703|52774|662-207-4294|G: 130,000 - 149,999|7000|Ruddy@company.com|Customer total|52772||01/01/98||I
46116|Abigail|Ruddy|M|1985|single|27 Coshocton Boulevard|62356|Limerick|51797|Limerick|52647|52772|218-379-8944|G: 130,000 - 149,999|9000|Ruddy@company.com|Customer total|52772||01/01/98||I
6787|Ada|Kitchens|F|1945||47 Toombs Road|80040|Alsen|51060|ND|52665|52790|463-254-8496|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
10342|Ada|Kitchens|F|1966|single|47 South Kennebec Road|64759|New Hartford|51979|NY|52679|52790|233-491-5440|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||A
13898|Ada|Kitchens|F|1948|married|57 North Adair Drive|49027|Ozan|52043|AR|52540|52790|487-389-2213|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
17453|Ada|Kitchens|F|1969||67 East Mclennan Avenue|54249|Belmont, MI|51177|MI|52654|52790|298-258-9173|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
21009|Ada|Kitchens|F|1962|single|77 Breathitt Avenue|89000|Wadsworth|52491|NV|52678|52790|568-644-8601|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
24565|Ada|Kitchens|F|1936|married|77 North Palo Pinto Avenue|86419|Saint-Briac-sur-Mer|52280|Brittany|52565|52779|132-253-5684|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
28120|Ada|Kitchens|F|1953||87 West Crawford Avenue|76071|Lavallette|51789|NJ|52670|52790|330-616-9506|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
31675|Ada|Kitchens|F|1980|single|97 Saint Francis Avenue|49478|Bedford|51173|IA|52618|52790|624-254-1249|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
35231|Ada|Kitchens|F|1971|married|97 South Gonzales Avenue|58591|Relecq-Kerhuon|52162|Brittany|52565|52779|670-491-5656|B: 30,000 - 49,999|1500|Kitchens@company.com|Customer total|52772||01/01/98||I
37898|Ada|Maine|F|1929|married|107 West Adair Avenue|71138|Antibes|51066|Provence-Alpes-Cote d'Azur|52701|52779|668-254-3764|B: 30,000 - 49,999|3000|Maine@company.com|Customer total|52772||01/01/98||I
41453|Ada|Maine|F|1939||117 Mclennan Avenue|32264|Corwith|51341|IA|52618|52790|380-491-5211|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
45008|Ada|Maine|F|1970|single|117 South Breathitt Avenue|90135|Bad Neustadt|51155|Bayern|52561|52776|174-389-3358|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
7725|Ada|Maine|F|1930|single|17 Saint Francis Court|81680|Wuerzburg|52518|Bayern|52561|52776|109-491-8000|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
43280|Ada|Maine|F|1951|married|17 South Gonzales Court|84256|Strang|52329|NE|52666|52790|101-389-1680|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
48787|Ada|Maine|F|1921||27 West Toombs Boulevard|90953|Holyrood|51667|KS|52630|52790|677-258-5770|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
2343|Ada|Maine|F|1941|single|37 East Kennebec Street|88252|Crownpoint|51346|IN|52621|52790|265-644-3944|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||A
5898|Ada|Maine|F|1943|married|47 Adair Road|79783|Vass|52435|NC|52664|52790|170-253-7393|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||A
9453|Ada|Maine|F|1923||47 North Mclennan Road|34547|Hatfield|51652|WI|52760|52790|332-616-8434|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||A
13009|Ada|Maine|F|1928|single|57 West Breathitt Drive|40696|Atwood|51079|KS|52630|52790|551-254-8260|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
16565|Ada|Maine|F|1927|married|67 Palo Pinto Avenue|72740|Toxey|52377|AL|52534|52790|187-491-2466|B: 30,000 - 49,999|3000|Maine@company.com|Customer total|52772||01/01/98||I
20120|Ada|Maine|F|1957||67 South Crawford Avenue|39895|Darmstadt|51380|Hessen|52617|52776|446-389-8046|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
23676|Ada|Maine|F|1976|single|77 West Saint Francis Avenue|31685|Syracuse|52336|NE|52666|52790|122-258-3091|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
27231|Ada|Maine|F|1924|married|87 East Gonzales Avenue|39444|Aalborg|51041|North Jutland|52685|52777|383-644-1773|B: 30,000 - 49,999|3000|Maine@company.com|Customer total|52772||01/01/98||I
30786|Ada|Maine|F|1963||87 South Toombs Avenue|46744|Weissport|52501|PA|52693|52790|400-253-7852|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
34343|Ada|Maine|F|1979|single|97 North Kennebec Avenue|78438|Wiesbaden|52510|Hessen|52617|52776|608-616-5414|B: 30,000 - 49,999|1500|Maine@company.com|Customer total|52772||01/01/98||I
36120|Ada|Nenninger|F|1965||107 Crawford Avenue|90497|Aix-les-Bains|51047|Rhtne-Alpes|52711|52779|530-258-5624|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
39675|Ada|Nenninger|F|1956|single|107 North Saint Francis Avenue|43134|Freiburg|51521|Baden-Wuerttemberg|52559|52776|381-644-1329|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
43231|Ada|Nenninger|F|1967|married|117 West Gonzales Avenue|73630|Karlslunde|51717|Roskilde|52715|52777|588-253-3828|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
25503|Ada|Nenninger|F|1934||17 West Mclennan Court|75023|Albion|51049|IN|52621|52790|218-253-3430|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
47009|Ada|Nenninger|F|1940|single|27 East Breathitt Boulevard|56100|Jena|51696|Thueringen|52746|52776|519-616-4268|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
50564|Ada|Nenninger|F|1931|married|27 South Palo Pinto Boulevard|74050|Glennie|51584|MI|52654|52790|327-254-9928|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
4120|Ada|Nenninger|F|1973||37 North Crawford Street|36710|Mougins|51925|Provence-Alpes-Cote d'Azur|52701|52779|288-491-8241|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||A
7676|Ada|Nenninger|F|1944|single|47 East Saint Francis Road|50799|Mainz|51893|Rheinland-Pfalz|52710|52776|222-389-1879|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
11231|Ada|Nenninger|F|1941|married|57 Gonzales Drive|39634|Hillcrest Heights|51661|MD|52652|52790|675-258-8818|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
14787|Ada|Nenninger|F|1938||57 North Toombs Drive|91086|Husum|51671|Schleswig-Holstein|52736|52776|183-644-5372|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
18342|Ada|Nenninger|F|1958|single|67 West Kennebec Avenue|52092|Grand Pressigny|51589|Centre|52573|52779|129-253-3441|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
45445|Ada|Nenninger|F|1972|married|7 South Adair Circle|39094|Gif-sur-Yvette|51581|Ile-de-France|52623|52779|662-644-2601|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
21897|Ada|Nenninger|F|1964|married|77 East Adair Avenue|54495|Shoreview|52311|MN|52656|52790|689-616-9385|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
25454|Ada|Nenninger|F|1926||77 South Mclennan Avenue|54375|Lloret de Mar|51801|Girona|52611|52778|208-254-1323|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
29009|Ada|Nenninger|F|1932|single|87 North Breathitt Avenue|30331|Forestville|51512|OH|52688|52790|391-491-7643|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
32564|Ada|Nenninger|F|1946|married|97 East Palo Pinto Avenue|69656|Saarbruecken|52277|Saarland|52730|52776|587-389-1946|B: 30,000 - 49,999|1500|Nenninger@company.com|Customer total|52772||01/01/98||I
37899|Adel|Harris|F|1953|single|107 West Adams Avenue|53814|Fukuoka|51524|Fukuoka|52601|52782|159-688-1576|I: 170,000 - 189,999|3000|Harris@company.com|Customer total|52772||01/01/98||I
41454|Adel|Harris|F|1953|single|117 Mcpherson Avenue|81402|Lelystad|51793|Flevopolder|52599|52770|527-217-4716|I: 170,000 - 189,999|5000|Harris@company.com|Customer total|52772||01/01/98||I
45009|Adel|Harris|F|1972|single|117 South Breckinridge Avenue|41579|Enschede|51453|Overijssel|52692|52770|566-494-7009|I: 170,000 - 189,999|10000|Harris@company.com|Customer total|52772||01/01/98||I
7736|Adel|Harris|F|1966|single|17 Saint Lawrence Court|34427|Galway City|51571|Galway|52608|52772|593-217-9468|I: 170,000 - 189,999|10000|Harris@company.com|Customer total|52772||01/01/98||I
